"";"event";"pairing_order";"team_home";"gymnast_home";"dvalue_home";"endvalue_home";"score_home";"team_guest";"gymnast_guest";"dvalue_guest";"endvalue_guest";"score_guest";"home_starts";"url";"time";"location"
"floor.418";"floor";4;"TSV Monheim";"Hartrich, Julius";4,7;11,4;0;"KTV Ries";"König, Clemens";4,4;12,35;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"pommel_horse.118";"pommel_horse";1;"TSV Monheim";"Neumeier, Manuel";4,4;12,7;2;"KTV Ries";"Henning, Maximilian";4,4;12,3;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"pommel_horse.218";"pommel_horse";2;"TSV Monheim";"Wilhelm, Sascha";3,8;11,65;4;"KTV Ries";"Leonhardt, Lukas";4,7;10,45;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"pommel_horse.318";"pommel_horse";3;"TSV Monheim";"Matteo, Steven";5,1;11,25;0;"KTV Ries";"Buschmann, Lucas";4,1;11,7;2;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"pommel_horse.418";"pommel_horse";4;"TSV Monheim";"Lederer, Jan";4,4;11,85;0;"KTV Ries";"Edalli, Ludovico";5,2;13,75;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"still_rings.118";"still_rings";1;"TSV Monheim";"Hartrich, Julius";3,7;11,9;0;"KTV Ries";"Henning, Maximilian";4,9;12,85;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"still_rings.218";"still_rings";2;"TSV Monheim";"Wilhelm, Sascha";3,3;11,8;0;"KTV Ries";"Trieb, Arian";3,5;11,8;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"still_rings.318";"still_rings";3;"TSV Monheim";"Karnejenko, Pavel";5,6;13,7;3;"KTV Ries";"Cox, Euan";4,6;12,7;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"still_rings.418";"still_rings";4;"TSV Monheim";"Leibiger, Tim";3,5;12,05;0;"KTV Ries";"Buschmann, Lucas";3,7;12,5;2;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"vault.118";"vault";1;"TSV Monheim";"Wilhelm, Sascha";4,4;13,35;2;"KTV Ries";"Trieb, Arian";4;12,8;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"vault.218";"vault";2;"TSV Monheim";"Neumeier, Manuel";4;12,5;0;"KTV Ries";"Buschmann, Lucas";4;12,6;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"vault.318";"vault";3;"TSV Monheim";"Matteo, Steven";5,2;13,85;4;"KTV Ries";"Henning, Maximilian";4;12,7;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"vault.418";"vault";4;"TSV Monheim";"Bonack, Bastian";4;12,95;1;"KTV Ries";"Cox, Euan";5,2;12,7;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"parallel_bars.118";"parallel_bars";1;"TSV Monheim";"Wilhelm, Sascha";3,8;12,8;0;"KTV Ries";"Henning, Maximilian";4,4;13,05;1;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"parallel_bars.218";"parallel_bars";2;"TSV Monheim";"Hartrich, Julius";4,1;12,6;4;"KTV Ries";"Kern, Gustav";3,1;10,6;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"parallel_bars.318";"parallel_bars";3;"TSV Monheim";"Leibiger, Tim";3,6;11,65;0;"KTV Ries";"Edalli, Ludovico";5,8;13,85;5;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"parallel_bars.418";"parallel_bars";4;"TSV Monheim";"Karnejenko, Pavel";5,1;12,05;2;"KTV Ries";"Buschmann, Lucas";3,5;11,7;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"horizontal_bar.118";"horizontal_bar";1;"TSV Monheim";"Leibiger, Tim";4,1;9,85;0;"KTV Ries";"Henning, Maximilian";3,8;11,85;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"horizontal_bar.218";"horizontal_bar";2;"TSV Monheim";"Hartrich, Julius";3,7;10,5;0;"KTV Ries";"Buschmann, Lucas";3,8;11,7;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"horizontal_bar.318";"horizontal_bar";3;"TSV Monheim";"Karnejenko, Pavel";4,6;13,05;0;"KTV Ries";"Edalli, Ludovico";5,3;13,5;2;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"horizontal_bar.418";"horizontal_bar";4;"TSV Monheim";"Wilhelm, Sascha";4,1;11,95;1;"KTV Ries";"Kern, Gustav";3,7;11,7;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2384";2022-10-08 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"floor.119";"floor";1;"TG Allgäu";"Krapp, Kilian";4,7;12,7;3;"MTV Ludwigsburg";"Teschner, Magnus";4,9;11,65;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"floor.219";"floor";2;"TG Allgäu";"Kirmes, Robert";5,6;12,75;0;"MTV Ludwigsburg";"Winkler, Jonas";4,3;12,75;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"floor.319";"floor";3;"TG Allgäu";"Hartner, Martin";4,6;12,7;1;"MTV Ludwigsburg";"De Rosa, Edoardo";5,1;12,5;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"floor.419";"floor";4;"TG Allgäu";"Urbin, Michael";3,9;12,5;5;"MTV Ludwigsburg";"Herbst, Kai";4,3;10,15;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"pommel_horse.119";"pommel_horse";1;"TG Allgäu";"Eberle, Stephan";3,8;11,2;0;"MTV Ludwigsburg";"De Rosa, Edoardo";6,1;14;5;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"pommel_horse.219";"pommel_horse";2;"TG Allgäu";"Eberle, Maximilian";2,5;10;0;"MTV Ludwigsburg";"Weber, Viktor";3,9;10,45;2;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"pommel_horse.319";"pommel_horse";3;"TG Allgäu";"Gottwald, Julian";2,5;6,75;0;"MTV Ludwigsburg";"Teschner, Magnus";3,4;11,05;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"pommel_horse.419";"pommel_horse";4;"TG Allgäu";"Kirmes, Robert";5;13,6;5;"MTV Ludwigsburg";"Häfner, Luis";3,3;10,1;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"still_rings.119";"still_rings";1;"TG Allgäu";"Kirmes, Oskar";4,6;13,2;4;"MTV Ludwigsburg";"Kriegelstein, Jonathan";4;12,1;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"still_rings.219";"still_rings";2;"TG Allgäu";"Schwäke, Jan";4,1;11,6;0;"MTV Ludwigsburg";"Fuchs, Robert";4;12,4;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"still_rings.319";"still_rings";3;"TG Allgäu";"Eberle, Maximilian";3,5;11,45;0;"MTV Ludwigsburg";"Teschner, Magnus";3,2;11,6;1;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"still_rings.419";"still_rings";4;"TG Allgäu";"Schreiber, Florian";3,9;12,2;0;"MTV Ludwigsburg";"De Rosa, Edoardo";5,1;14,05;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"vault.119";"vault";1;"TG Allgäu";"Krapp, Kilian";4;13,2;0;"MTV Ludwigsburg";"Teschner, Magnus";4,8;13,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"vault.219";"vault";2;"TG Allgäu";"Kirmes, Robert";4,8;13,95;4;"MTV Ludwigsburg";"Herbst, Kai";4;12,8;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"vault.319";"vault";3;"TG Allgäu";"Hartner, Martin";4;13,25;0;"MTV Ludwigsburg";"Winkler, Jonas";4;13,2;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"vault.419";"vault";4;"TG Allgäu";"Schwäke, Jan";4,8;13,6;0;"MTV Ludwigsburg";"De Rosa, Edoardo";4,8;13,75;1;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"parallel_bars.119";"parallel_bars";1;"TG Allgäu";"Schwäke, Jan";3,4;12,2;3;"MTV Ludwigsburg";"Weber, Viktor";4,5;11,45;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"parallel_bars.219";"parallel_bars";2;"TG Allgäu";"Kirmes, Oskar";4,6;11,85;1;"MTV Ludwigsburg";"Winkler, Jonas";3;11,7;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"parallel_bars.319";"parallel_bars";3;"TG Allgäu";"Hartner, Martin";3,1;12,15;0;"MTV Ludwigsburg";"De Rosa, Edoardo";5,5;14,35;5;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"parallel_bars.419";"parallel_bars";4;"TG Allgäu";"Urbin, Michael";3,3;11,75;0;"MTV Ludwigsburg";"Fuchs, Robert";3,3;12,1;2;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"horizontal_bar.119";"horizontal_bar";1;"TG Allgäu";"Krapp, Kilian";3,9;12,05;0;"MTV Ludwigsburg";"De Rosa, Edoardo";4,7;13,4;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"horizontal_bar.219";"horizontal_bar";2;"TG Allgäu";"Urbin, Michael";3,5;11,45;0;"MTV Ludwigsburg";"Winkler, Jonas";3;11,3;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"horizontal_bar.319";"horizontal_bar";3;"TG Allgäu";"Hartner, Martin";4;12,05;2;"MTV Ludwigsburg";"Herbst, Kai";3,8;11,6;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"horizontal_bar.419";"horizontal_bar";4;"TG Allgäu";"Kirmes, Oskar";4,2;11,55;0;"MTV Ludwigsburg";"Weber, Viktor";3,9;12,5;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2386";2022-10-08 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"floor.120";"floor";1;"Exquisa Oberbayern";"Olbrich, Jonas";3,8;10,9;0;"VfL Kirchheim unter Teck";"Bay, Marcus";4,5;12,65;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"floor.220";"floor";2;"Exquisa Oberbayern";"Dauth, Fabian";3,5;11,95;0;"VfL Kirchheim unter Teck";"Neher, Markus";4,1;12,6;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"floor.320";"floor";3;"Exquisa Oberbayern";"Reithmeier, Jonas";3,9;11,1;0;"VfL Kirchheim unter Teck";"Lee, Daniel";4,7;13,3;5;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"floor.420";"floor";4;"Exquisa Oberbayern";"Braig, Moritz";5,1;13,85;5;"VfL Kirchheim unter Teck";"El Azzazy, Yasin";4,6;11,05;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"pommel_horse.120";"pommel_horse";1;"Exquisa Oberbayern";"Kühl, Leo";4;10,9;0;"VfL Kirchheim unter Teck";"Weise, Henning";3,4;11,6;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"pommel_horse.220";"pommel_horse";2;"Exquisa Oberbayern";"Dauth, Fabian";4,1;12,4;3;"VfL Kirchheim unter Teck";"Hofmann, Manuel";3,1;11,6;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"pommel_horse.320";"pommel_horse";3;"Exquisa Oberbayern";"Miedl, Stefan";3,8;11,05;0;"VfL Kirchheim unter Teck";"Bay, Marcus";3,7;11,5;2;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"pommel_horse.420";"pommel_horse";4;"Exquisa Oberbayern";"Müller, Markus";4,4;12,9;3;"VfL Kirchheim unter Teck";"Lee, Daniel";3,7;12,35;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"still_rings.120";"still_rings";1;"Exquisa Oberbayern";"Olbrich, Jonas";3,4;11,15;0;"VfL Kirchheim unter Teck";"Weise, Henning";3,1;11,15;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"still_rings.220";"still_rings";2;"Exquisa Oberbayern";"Glück, Jakob";3,6;12,2;0;"VfL Kirchheim unter Teck";"Bay, Marcus";4;12,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"still_rings.320";"still_rings";3;"Exquisa Oberbayern";"Miedl, Stefan";4,1;11,5;3;"VfL Kirchheim unter Teck";"Halbisch, Manuel";2,6;10,95;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"still_rings.420";"still_rings";4;"Exquisa Oberbayern";"Reithmeier, Jonas";3,9;12,2;0;"VfL Kirchheim unter Teck";"Lee, Daniel";4,7;13,1;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"vault.120";"vault";1;"Exquisa Oberbayern";"Reithmeier, Jonas";4;13,25;1;"VfL Kirchheim unter Teck";"Neher, Markus";4;13,05;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"vault.220";"vault";2;"Exquisa Oberbayern";"Olbrich, Jonas";4;13,15;0;"VfL Kirchheim unter Teck";"Hofmann, Manuel";4;13,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"vault.320";"vault";3;"Exquisa Oberbayern";"Dauth, Fabian";4;12,45;0;"VfL Kirchheim unter Teck";"El Azzazy, Yasin";4,8;13,9;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"vault.420";"vault";4;"Exquisa Oberbayern";"Braig, Moritz";5,2;14,35;2;"VfL Kirchheim unter Teck";"Lee, Daniel";5,2;13,85;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"parallel_bars.120";"parallel_bars";1;"Exquisa Oberbayern";"Dauth, Fabian";3,8;12,8;0;"VfL Kirchheim unter Teck";"Lee, Daniel";4,8;13,6;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"parallel_bars.220";"parallel_bars";2;"Exquisa Oberbayern";"Kühl, Leo";3,8;12,1;3;"VfL Kirchheim unter Teck";"Bay, Marcus";3,9;11,25;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"parallel_bars.320";"parallel_bars";3;"Exquisa Oberbayern";"Braig, Moritz";3,7;12,6;3;"VfL Kirchheim unter Teck";"Neher, Markus";3;11,75;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"parallel_bars.420";"parallel_bars";4;"Exquisa Oberbayern";"Reithmeier, Jonas";3,3;11,1;0;"VfL Kirchheim unter Teck";"Halbisch, Manuel";3,3;12;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"horizontal_bar.120";"horizontal_bar";1;"Exquisa Oberbayern";"Glück, Jakob";4,1;11,1;0;"VfL Kirchheim unter Teck";"El Azzazy, Yasin";3;11,45;2;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"horizontal_bar.220";"horizontal_bar";2;"Exquisa Oberbayern";"Reithmeier, Jonas";3,1;11,6;2;"VfL Kirchheim unter Teck";"Neher, Markus";3;11,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"horizontal_bar.320";"horizontal_bar";3;"Exquisa Oberbayern";"Dauth, Fabian";3,3;11,3;2;"VfL Kirchheim unter Teck";"Bay, Marcus";3;10,85;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"horizontal_bar.420";"horizontal_bar";4;"Exquisa Oberbayern";"Olbrich, Jonas";3,5;9,4;0;"VfL Kirchheim unter Teck";"Lee, Daniel";3,3;12,55;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2380";2022-10-01 16:30:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"floor.121";"floor";1;"KTG Heidelberg";"Gäbler, Karl-Ole";4,3;12,7;2;"TSV Monheim";"Wilhelm, Sascha";4,7;12,3;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2379";2022-10-01 17:00:00;"Sporthalle Kirchheim 1 | Pleikartsförsterstr. 130 | 69124 Heidelberg"
"floor.221";"floor";2;"KTG Heidelberg";"Aoki, Shimon";4,4;12,35;0;"TSV Monheim";"Matteo, Steven";5,2;13,2;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2379";2022-10-01 17:00:00;"Sporthalle Kirchheim 1 | Pleikartsförsterstr. 130 | 69124 Heidelberg"
"floor.321";"floor";3;"KTG Heidelberg";"Rauprich, Marvin";4,6;12,35;4;"TSV Monheim";"Becker, Karl";4,8;11,15;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2379";2022-10-01 17:00:00;"Sporthalle Kirchheim 1 | Pleikartsförsterstr. 130 | 69124 Heidelberg"
"floor.421";"floor";4;"KTG Heidelberg";"Kashiwagi, Tomoya";5,3;13,2;5;"TSV Monheim";"Mayser, Julius";4,4;7,9;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2379";2022-10-01 17:00:00;"Sporthalle Kirchheim 1 | Pleikartsförsterstr. 130 | 69124 Heidelberg"
"pommel_horse.121";"pommel_horse";1;"KTG Heidelberg";"Gäbler, Karl-Ole";3,4;11,75;0;"TSV Monheim";"Lederer, Jan";4,2;11,75;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2379";2022-10-01 17:00:00;"Sporthalle Kirchheim 1 | Pleikartsförsterstr. 130 | 69124 Heidelberg"
"pommel_horse.221";"pommel_horse";2;"KTG Heidelberg";"Kashiwagi, Tomoya";4,9;12;1;"TSV Monheim";"Neumeier, Manuel";4,4;11,85;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2379";2022-10-01 17:00:00;"Sporthalle Kirchheim 1 | Pleikartsförsterstr. 130 | 69124 Heidelberg"
"pommel_horse.321";"pommel_horse";3;"KTG Heidelberg";"Aoki, Shimon";3,9;12,2;0;"TSV Monheim";"Matteo, Steven";5,1;12,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2379";2022-10-01 17:00:00;"Sporthalle Kirchheim 1 | Pleikartsförsterstr. 130 | 69124 Heidelberg"
"pommel_horse.421";"pommel_horse";4;"KTG Heidelberg";"Rauprich, Marvin";3,9;10,7;4;"TSV Monheim";"Wilhelm, Sascha";3,7;9,25;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2379";2022-10-01 17:00:00;"Sporthalle Kirchheim 1 | Pleikartsförsterstr. 130 | 69124 Heidelberg"
"still_rings.121";"still_rings";1;"KTG Heidelberg";"Steckel, Lorenz";3,2;11,55;0;"TSV Monheim";"Hartrich, Julius";3,7;12,25;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2379";2022-10-01 17:00:00;"Sporthalle Kirchheim 1 | Pleikartsförsterstr. 130 | 69124 Heidelberg"
